# ParameterName                  value       errLow      errHigh

----- SOLUTION 0 -----
### FCN: 29.0595, EDM: 1.0812e-07
### COV quality: 3, status: 0, confirmed: yes
Acp_KK                        0.002321    -0.000937     0.000937
Acp_KP                        0.000000     1.000000    -1.000000
Delta_Kpi                    -0.128782    -0.122533     0.122533
F_pipipi0                     0.942543    -0.004046     0.004046
r_Kpi                         0.058575    -0.000147     0.000147
x12                           0.003796    -0.001956     0.001956
y12                           0.005797    -0.000476     0.000476
